restaurant_id,item_name,price_usd,is_vegetarian
9000000136,Curry,9.93,FALSE
9000000137,Sushi,25.82,TRUE
9000000137,Chicken BLT,21.22,FALSE
9000000137,Veggie Burger,21.29,TRUE
9000000137,Sushi,9.87,FALSE
9000000137,Wrap,29.8,FALSE
9000000137,Chicken Burger,29.29,FALSE
9000000138,Veggie Burger,34.44,TRUE
9000000138,Burrito,17.03,FALSE
9000000138,Chicken Caesar Salad,32.25,FALSE
9000000138,Pesto Pasta,15.73,TRUE
9000000138,Curry,34.88,TRUE
9000000139,Sushi,23.72,FALSE
9000000139,Black Bean Burger,31.5,TRUE
9000000139,Tuna Salad,10.43,FALSE
9000000140,Sirloin Steak,33.07,FALSE
9000000140,T-Bone Steak,15.45,FALSE
9000000140,Black Bean Burger,6.3,TRUE
9000000140,Grilled Mushroom Steak,34.01,TRUE
9000000140,Quinoa Salad,8.09,TRUE
9000000141,Sushi,29.81,TRUE
9000000141,Ribeye Steak,8.88,FALSE
9000000141,Caesar Salad,9.22,TRUE
9000000141,Grilled Veggie Taco,9.3,TRUE
9000000141,Pesto Pasta,31.25,TRUE
9000000142,Curry,11.49,TRUE
9000000142,Vegetable Alfredo,15.49,TRUE
9000000142,Burrito,22.25,TRUE
9000000142,Chicken Taco,19.25,FALSE
9000000142,Pepperoni Pizza,33.6,FALSE
9000000142,Veggie Burger,33.84,TRUE
9000000143,Pepperoni Pizza,18.43,FALSE
9000000143,Bean Taco,31.49,TRUE
9000000143,Spicy Veg Ramen,10.32,TRUE
9000000143,T-Bone Steak,6.33,FALSE
9000000143,Arrabbiata Pasta,33.02,TRUE
9000000144,Veggie Burger,30.16,TRUE
9000000144,Prawns Taco,29.28,FALSE
9000000144,Tuna Salad,26.81,FALSE
9000000144,Chicken Burger,19.67,FALSE
9000000144,Paneer Sandwich,27.96,TRUE
9000000144,Bean Taco,12.08,TRUE
9000000145,Wrap,12.28,TRUE
9000000145,Wrap,17.64,TRUE
9000000145,Burrito,31.81,FALSE
9000000145,Sushi,22.42,FALSE
9000000145,Spicy Beef Ramen,10.54,FALSE
9000000146,Margherita Pizza,6.98,TRUE
9000000146,Sushi,18.58,FALSE
9000000146,Pepperoni Pizza,15.58,FALSE
9000000146,Burrito,34.46,TRUE
9000000146,Burrito,14.84,TRUE
9000000146,Chicken Alfredo Pasta,32.88,FALSE
9000000147,Arrabbiata Pasta,8.23,TRUE
9000000147,Sirloin Steak,17.68,FALSE
9000000147,Curry,34.34,FALSE
9000000148,Tuna Salad,26.94,FALSE
9000000148,Greek Salad,21.07,TRUE
9000000148,Sirloin Steak,29.79,FALSE
9000000148,Pesto Pasta,33.66,TRUE
9000000148,Salmon Avocado Salad,34.08,FALSE
9000000149,Sushi,12.46,TRUE
9000000149,Greek Salad,18.86,TRUE
9000000149,Caesar Salad,7.4,TRUE
9000000149,Margherita Pizza,17.46,TRUE
9000000150,Paneer Taco,7,TRUE
9000000150,Shrimp Scampi,12.35,FALSE
9000000150,Sushi,28.45,FALSE
9000000150,Curry,24.9,TRUE
9000000151,Grilled Veggie Taco,14.12,TRUE
9000000151,Veggie Steak,10.35,TRUE
9000000151,Chicken Burger,19.84,FALSE
9000000151,Greek Salad,30.68,TRUE
9000000151,Paneer Taco,5.37,TRUE
9000000151,Meatball Pasta,11.29,FALSE
9000000152,Curry,34.46,FALSE
9000000152,Burrito,29.66,TRUE
9000000152,Sushi,9.35,TRUE
9000000152,Veggie Supreme Pizza,34.35,TRUE
9000000153,Turkey Sandwich,20.34,FALSE
9000000153,Curry,24.28,TRUE
9000000153,Paneer Burger,18.14,TRUE
9000000153,Shrimp Scampi,19.88,FALSE
9000000154,Turkey Sandwich,22.78,FALSE
9000000154,Miso Veg Ramen,32.52,TRUE
9000000154,Grilled Veggie Taco,27.56,TRUE
9000000155,Ribeye Steak,24.04,FALSE
9000000155,Wrap,15.5,FALSE
9000000155,Arrabbiata Pasta,20.19,TRUE
9000000155,Sausage Pizza,10.28,FALSE
9000000155,Wrap,27.68,TRUE
9000000155,Prawns Taco,34.73,FALSE
9000000156,Curry,20.98,FALSE
9000000156,Sushi,10.39,TRUE
9000000156,Beef Taco,23.79,FALSE
9000000156,Chicken Burger,9.18,FALSE
9000000156,Paneer Burger,7.25,TRUE
9000000156,Beef Burger,8.37,FALSE
9000000157,Prawns Taco,22.85,FALSE
9000000157,Shoyu Chicken Ramen,28.51,FALSE
9000000157,Ham and Cheese Sandwich,6.44,FALSE
9000000157,Bacon Cheeseburger,7.81,FALSE
9000000158,Sushi,10.37,FALSE
9000000158,Paneer Sandwich,12.86,TRUE
9000000158,Meatball Pasta,20.27,FALSE
9000000159,Tofu Steak,6.29,TRUE
9000000159,Sausage Pizza,29.5,FALSE
9000000159,Curry,9.88,FALSE
9000000159,Pepperoni Pizza,22.11,FALSE
9000000159,Curry,34.04,FALSE
9000000159,Chicken Burger,7.8,FALSE
9000000160,Veg Club Sandwich,27.73,TRUE
9000000160,Curry,7.25,TRUE
9000000160,Wrap,17.61,FALSE
9000000160,Pesto Pasta,32.65,TRUE
9000000160,Paneer Tikka Pizza,5.93,TRUE
9000000161,Sausage Pizza,15.02,FALSE
9000000161,Veg Club Sandwich,6.24,TRUE
9000000161,Grilled Cheese Sandwich,5.8,TRUE
9000000161,Greek Salad,26.31,TRUE
9000000161,Burrito,27.96,FALSE
9000000161,Pepperoni Pizza,34.21,FALSE
9000000162,Tofu Ramen,14.85,TRUE
9000000162,Ribeye Steak,27.21,FALSE
9000000162,Wrap,8.53,TRUE
9000000162,Pepperoni Pizza,13.39,FALSE
9000000163,Sirloin Steak,29.28,FALSE
9000000163,Greek Salad,24.54,TRUE
9000000163,Pesto Pasta,24.19,TRUE
9000000163,Paneer Burger,13.78,TRUE
9000000164,Chicken BBQ Pizza,29.25,FALSE
9000000164,Chicken Burger,13.01,FALSE
9000000164,Shoyu Chicken Ramen,19.66,FALSE
9000000164,Ribeye Steak,30.61,FALSE
9000000164,Paneer Taco,13.15,TRUE
9000000165,Burrito,29.45,FALSE
9000000165,Paneer Tikka Pizza,7.36,TRUE
9000000165,Curry,6.85,TRUE
9000000165,Burrito,27.27,FALSE
9000000166,Beef Burger,31.01,FALSE
9000000166,Vegetable Alfredo,28.82,TRUE
9000000166,Paneer Sandwich,19.33,TRUE
9000000166,Chicken Burger,11.8,FALSE
9000000167,Curry,17.28,TRUE
9000000167,Ribeye Steak,16.58,FALSE
9000000167,Greek Salad,8.68,TRUE
9000000167,Sushi,26.65,FALSE
9000000167,Tuna Salad,34.91,FALSE
9000000168,Paneer Tikka Pizza,32.75,TRUE
9000000168,Salmon Avocado Salad,29.43,FALSE
9000000168,Shrimp Scampi,7.29,FALSE
9000000168,Curry,16.17,TRUE
9000000168,Veggie Burger,18.68,TRUE
9000000168,Spicy Beef Ramen,31.36,FALSE
9000000169,Caesar Salad,6.88,TRUE
9000000169,Burrito,6.81,FALSE
9000000169,Beef Burger,27.72,FALSE
9000000169,Vegetable Alfredo,24.63,TRUE
9000000169,Greek Salad,34.21,TRUE
9000000170,Vegetable Alfredo,28.92,TRUE
9000000170,Sushi,7.42,FALSE
9000000170,Curry,12.38,FALSE
9000000170,Sirloin Steak,14.99,FALSE
9000000170,Bean Taco,33.96,TRUE
9000000171,Curry,16.13,TRUE
9000000171,Pesto Pasta,24.27,TRUE
9000000171,Turkey Sandwich,15.43,FALSE
9000000171,Shrimp Scampi,32.12,FALSE
9000000171,Veg Club Sandwich,14.13,TRUE
9000000171,Ham and Cheese Sandwich,8.87,FALSE
9000000172,Arrabbiata Pasta,5.72,TRUE
9000000172,Bean Taco,11.72,TRUE
9000000172,Sushi,13.07,TRUE
9000000172,Burrito,10.89,FALSE
9000000173,Shoyu Chicken Ramen,16.93,FALSE
9000000173,Tuna Salad,8.71,FALSE
9000000173,Grilled Cheese Sandwich,24.92,TRUE
9000000173,Burrito,5.29,TRUE
9000000173,Sushi,18.41,FALSE
9000000174,Sushi,27.32,FALSE
9000000174,Wrap,16.07,TRUE
9000000174,Sirloin Steak,33.13,FALSE
9000000174,Curry,33.68,TRUE
9000000174,Miso Veg Ramen,12.9,TRUE
9000000174,Curry,15.17,TRUE
9000000175,Tofu Ramen,21.3,TRUE
9000000175,Paneer Tikka Pizza,5.85,TRUE
9000000175,Miso Veg Ramen,10.6,TRUE
9000000176,Wrap,25.77,TRUE
9000000176,Chicken Burger,27.86,FALSE
9000000176,Margherita Pizza,28.85,TRUE
9000000176,Vegetable Alfredo,18.72,TRUE
9000000177,Sushi,7.93,FALSE
9000000177,Wrap,5.58,FALSE
9000000177,Wrap,9.1,TRUE
9000000178,Grilled Mushroom Steak,13.86,TRUE
9000000178,Shoyu Chicken Ramen,24.59,FALSE
9000000178,Chicken BBQ Pizza,19.57,FALSE
9000000178,Curry,20.27,FALSE
9000000179,Sushi,28.68,TRUE
9000000179,Vegetable Alfredo,6.44,TRUE
9000000179,Sushi,20.88,TRUE
9000000179,Chicken BLT,8.8,FALSE
9000000179,Sushi,27.33,FALSE
9000000180,Tofu Ramen,12.69,TRUE
9000000180,Tofu Steak,25.65,TRUE
9000000180,Paneer Sandwich,27.93,TRUE
9000000180,Burrito,30.33,TRUE
9000000180,Grilled Cheese Sandwich,33.69,TRUE
9000000180,Black Bean Burger,25.26,TRUE
9000000181,Curry,19.83,FALSE
9000000181,Curry,10.84,FALSE
9000000181,Curry,31.37,TRUE
9000000181,Chicken Taco,25.77,FALSE
9000000181,Chicken Burger,29.74,FALSE
9000000182,Salmon Avocado Salad,24.98,FALSE
9000000182,Spicy Veg Ramen,15.02,TRUE
9000000182,Veggie Steak,23.18,TRUE
9000000182,Prawns Taco,17.49,FALSE
9000000182,Burrito,28.06,TRUE
9000000183,Ribeye Steak,13.09,FALSE
9000000183,Chicken BBQ Pizza,22.76,FALSE
9000000183,Sushi,25.1,FALSE
9000000183,Tofu Ramen,8.48,TRUE
9000000183,Ham and Cheese Sandwich,14.85,FALSE
9000000184,Greek Salad,30.28,TRUE
9000000184,Tonkotsu Pork Ramen,22.56,FALSE
9000000184,Paneer Tikka Pizza,25.99,TRUE
9000000184,Wrap,9.2,TRUE
9000000185,Sausage Pizza,27.2,FALSE
9000000185,Curry,9.03,FALSE
9000000185,Prawns Taco,20.66,FALSE
9000000185,Turkey Sandwich,7.98,FALSE
9000000185,Curry,21.51,TRUE
9000000185,Chicken BLT,20.81,FALSE
9000000186,Veggie Supreme Pizza,33.9,TRUE
9000000186,Veg Club Sandwich,23.44,TRUE
9000000186,Black Bean Burger,24,TRUE
9000000187,Burrito,6.86,TRUE
9000000187,Turkey Sandwich,17.91,FALSE
9000000187,Miso Veg Ramen,11.9,TRUE
9000000188,Grilled Veggie Taco,31.82,TRUE
9000000188,Veggie Steak,21.47,TRUE
9000000188,Burrito,16.19,TRUE
9000000188,Veggie Burger,15.97,TRUE
9000000188,Ribeye Steak,30.8,FALSE
9000000189,Wrap,15.26,FALSE
9000000189,Veggie Steak,19.95,TRUE
9000000189,Wrap,17.4,FALSE
9000000190,Curry,18.41,FALSE
9000000190,Black Bean Burger,10.99,TRUE
9000000190,Tuna Salad,5.01,FALSE
9000000190,Chicken Burger,22.75,FALSE
9000000190,T-Bone Steak,33.73,FALSE
9000000191,Burrito,32.68,FALSE
9000000191,Curry,32.7,TRUE
9000000191,Paneer Taco,13.27,TRUE
9000000191,Sushi,18.96,TRUE
9000000191,Miso Veg Ramen,33.44,TRUE
9000000192,Sushi,5.22,FALSE
9000000192,Wrap,16.16,FALSE
9000000192,Prawns Taco,15.35,FALSE
9000000193,T-Bone Steak,28.06,FALSE
9000000193,Paneer Taco,11.63,TRUE
9000000193,Chicken BBQ Pizza,14.52,FALSE
9000000193,Curry,8.65,FALSE
9000000194,Curry,7.86,FALSE
9000000194,Sausage Pizza,7.1,FALSE
9000000194,Curry,9.3,FALSE
9000000194,Chicken BLT,33.02,FALSE
9000000195,Chicken BLT,24.62,FALSE
9000000195,Wrap,21.93,FALSE
9000000195,Margherita Pizza,26,TRUE
9000000195,Meatball Pasta,10.53,FALSE
9000000195,Chicken Alfredo Pasta,17.44,FALSE
9000000196,Paneer Burger,24.97,TRUE
9000000196,Shoyu Chicken Ramen,26.45,FALSE
9000000196,Beef Burger,14.53,FALSE
9000000196,Chicken Alfredo Pasta,13.49,FALSE
9000000196,Pepperoni Pizza,19.98,FALSE
9000000196,Sausage Pizza,9.13,FALSE
9000000197,Spicy Veg Ramen,21.96,TRUE
9000000197,Sirloin Steak,26.71,FALSE
9000000197,Wrap,5.23,TRUE
9000000197,Curry,17.96,TRUE
9000000198,Pepperoni Pizza,33.27,FALSE
9000000198,Spicy Veg Ramen,10.19,TRUE
9000000198,Shoyu Chicken Ramen,7.04,FALSE
9000000199,Prawns Taco,8.9,FALSE
9000000199,Paneer Sandwich,12.62,TRUE
9000000199,Spicy Veg Ramen,28.9,TRUE
9000000199,Tonkotsu Pork Ramen,18.19,FALSE
9000000199,Chicken BBQ Pizza,21.24,FALSE
9000000199,Tuna Salad,11.95,FALSE
9000000200,Black Bean Burger,9.36,TRUE
9000000200,Chicken BBQ Pizza,9.29,FALSE
9000000200,Meatball Pasta,33.3,FALSE
9000000200,Tuna Salad,11.32,FALSE
9000000201,Paneer Sandwich,22.01,TRUE
9000000201,Tofu Steak,16.01,TRUE
9000000201,Caesar Salad,9.21,TRUE
9000000201,Shoyu Chicken Ramen,17.93,FALSE
9000000201,Paneer Burger,11.56,TRUE
9000000201,Chicken Alfredo Pasta,5.89,FALSE
9000000202,Veggie Burger,17.79,TRUE
9000000202,Arrabbiata Pasta,17.24,TRUE
9000000202,Grilled Mushroom Steak,10.27,TRUE
9000000203,Chicken Burger,15.39,FALSE
9000000203,Curry,24.64,FALSE
9000000203,Veggie Burger,34.16,TRUE
9000000204,Sushi,14.67,TRUE
9000000204,Veg Club Sandwich,28.03,TRUE
9000000204,Miso Veg Ramen,29.74,TRUE
9000000204,Tuna Salad,8.76,FALSE
9000000205,Veg Club Sandwich,29.08,TRUE
9000000205,Tonkotsu Pork Ramen,23.32,FALSE
9000000205,Sausage Pizza,16.03,FALSE
9000000205,Prawns Taco,26.79,FALSE
9000000206,Shoyu Chicken Ramen,31.28,FALSE
9000000206,Wrap,28.63,FALSE
9000000206,Grilled Mushroom Steak,18.15,TRUE
9000000207,Ham and Cheese Sandwich,31.72,FALSE
9000000207,Grilled Mushroom Steak,34.41,TRUE
9000000207,Chicken BLT,28.85,FALSE
9000000207,Bacon Cheeseburger,20.07,FALSE
9000000207,Grilled Veggie Taco,12.47,TRUE
9000000208,Paneer Taco,24.71,TRUE
9000000208,Burrito,14.8,FALSE
9000000208,Ham and Cheese Sandwich,27.71,FALSE
9000000208,Bacon Cheeseburger,9.98,FALSE
9000000209,Margherita Pizza,29.02,TRUE
9000000209,Wrap,9.57,TRUE
9000000209,Curry,22.04,FALSE
9000000210,Grilled Veggie Taco,17.77,TRUE
9000000210,Pesto Pasta,17.47,TRUE
9000000210,Curry,24.88,FALSE
9000000210,Black Bean Burger,16.7,TRUE
9000000211,Sushi,25.61,TRUE
9000000211,Miso Veg Ramen,32.27,TRUE
9000000211,Caesar Salad,13.59,TRUE
9000000211,Shrimp Scampi,9.67,FALSE
9000000212,Sirloin Steak,6.86,FALSE
9000000212,Chicken BBQ Pizza,25.62,FALSE
9000000212,Sushi,23.85,FALSE
9000000212,Ribeye Steak,27.52,FALSE
9000000213,Quinoa Salad,32.29,TRUE
9000000213,Veggie Burger,23.6,TRUE
9000000213,Burrito,15.2,TRUE
9000000213,Curry,23.14,TRUE
9000000213,Burrito,15.29,FALSE
9000000214,Vegetable Alfredo,23.1,TRUE
9000000214,Curry,9.95,FALSE
9000000214,Burrito,11.6,TRUE
9000000214,Veg Club Sandwich,18.47,TRUE
9000000214,Quinoa Salad,30.82,TRUE
9000000214,Tonkotsu Pork Ramen,5.09,FALSE
9000000215,Greek Salad,21,TRUE
9000000215,Veggie Burger,9.92,TRUE
9000000215,Paneer Burger,14.82,TRUE
9000000215,Black Bean Burger,18.44,TRUE
9000000216,Greek Salad,33.08,TRUE
9000000216,Burrito,24.76,TRUE
9000000216,Paneer Burger,31.18,TRUE
9000000216,Sushi,8.78,TRUE
9000000217,Burrito,31.03,TRUE
9000000217,Shrimp Scampi,19.18,FALSE
9000000217,Vegetable Alfredo,19.26,TRUE
9000000218,Burrito,34.15,FALSE
9000000218,Paneer Burger,19.43,TRUE
9000000218,Wrap,32.8,TRUE
9000000218,Burrito,22.98,TRUE
9000000218,Pepperoni Pizza,16.97,FALSE
9000000219,Sushi,18.39,FALSE
9000000219,Miso Veg Ramen,7.87,TRUE
9000000219,Veggie Burger,30.08,TRUE
9000000219,Beef Taco,10.51,FALSE
9000000219,Grilled Cheese Sandwich,32.72,TRUE
9000000219,Grilled Veggie Taco,24.92,TRUE
9000000220,Beef Burger,32.26,FALSE
9000000220,Chicken Burger,26.82,FALSE
9000000220,Chicken BBQ Pizza,26.18,FALSE
9000000220,Curry,23.9,TRUE
9000000221,Burrito,21.04,TRUE
9000000221,Paneer Burger,30.78,TRUE
9000000221,Tuna Salad,30.19,FALSE
9000000222,Wrap,15.53,FALSE
9000000222,Miso Veg Ramen,27.88,TRUE
9000000222,Vegetable Alfredo,31.04,TRUE
9000000222,Prawns Taco,32.85,FALSE
9000000222,Meatball Pasta,10.07,FALSE
9000000222,Spicy Beef Ramen,9.95,FALSE
9000000223,Paneer Taco,28.42,TRUE
9000000223,Beef Taco,23.03,FALSE
9000000223,Wrap,19.18,TRUE
9000000224,Salmon Avocado Salad,6.26,FALSE
9000000224,Bacon Cheeseburger,30.4,FALSE
9000000224,Burrito,34.95,TRUE
9000000224,Vegetable Alfredo,23.47,TRUE
9000000224,Paneer Tikka Pizza,19.27,TRUE
9000000225,Sushi,28.04,TRUE
9000000225,Spicy Beef Ramen,28.83,FALSE
9000000225,Curry,26.75,TRUE
9000000225,Spicy Veg Ramen,24.23,TRUE
9000000226,Sushi,20.16,FALSE
9000000226,Veg Club Sandwich,24.65,TRUE
9000000226,Pesto Pasta,14.96,TRUE
9000000226,Sushi,10.76,TRUE
9000000226,Ham and Cheese Sandwich,6.81,FALSE
9000000226,Sirloin Steak,16.77,FALSE
9000000227,Tuna Salad,17.14,FALSE
9000000227,Curry,17.47,FALSE
9000000227,Burrito,26.23,TRUE
9000000227,Burrito,33.71,FALSE
9000000228,Turkey Sandwich,24.64,FALSE
9000000228,Burrito,26.22,TRUE
9000000228,Greek Salad,24.35,TRUE
9000000229,Curry,18.29,TRUE
9000000229,Grilled Veggie Taco,23.67,TRUE
9000000229,Paneer Burger,8.78,TRUE
9000000230,Curry,19.47,FALSE
9000000230,Sushi,24,TRUE
9000000230,Pepperoni Pizza,16.29,FALSE
9000000230,Sushi,20.84,FALSE
9000000231,Tofu Steak,33.4,TRUE
9000000231,Spicy Veg Ramen,8.11,TRUE
9000000231,Burrito,26.52,FALSE
9000000231,Arrabbiata Pasta,23.04,TRUE
9000000232,Shoyu Chicken Ramen,29.4,FALSE
9000000232,Caesar Salad,17.61,TRUE
9000000232,Greek Salad,17.2,TRUE
9000000232,Tonkotsu Pork Ramen,30.89,FALSE
9000000232,Turkey Sandwich,19.95,FALSE
9000000233,Arrabbiata Pasta,6.94,TRUE
9000000233,Pesto Pasta,20.17,TRUE
9000000233,Veggie Steak,14.34,TRUE
9000000233,Wrap,9.47,FALSE
9000000233,Bean Taco,29.28,TRUE
9000000233,Curry,7.1,FALSE
9000000234,Paneer Sandwich,25.3,TRUE
9000000234,Tuna Salad,8.97,FALSE
9000000234,Bacon Cheeseburger,26.5,FALSE
9000000234,T-Bone Steak,18.92,FALSE
9000000234,Shoyu Chicken Ramen,28.74,FALSE
9000000234,Burrito,25.14,FALSE
9000000235,Beef Taco,24.04,FALSE
9000000235,Chicken Caesar Salad,33.05,FALSE
9000000235,Chicken Alfredo Pasta,28.93,FALSE
9000000235,Sushi,15.04,FALSE
9000000235,Pesto Pasta,6.66,TRUE
9000000236,Curry,24.5,FALSE
9000000236,Sushi,31.78,TRUE
9000000236,Veggie Burger,21.71,TRUE
9000000236,Chicken Taco,10.75,FALSE
9000000237,Curry,18.37,FALSE
9000000237,Paneer Tikka Pizza,32.04,TRUE
9000000237,Sirloin Steak,24.31,FALSE
9000000237,Prawns Taco,15.73,FALSE
9000000237,Burrito,21.07,FALSE
9000000237,Sausage Pizza,25.13,FALSE
9000000238,Burrito,7.08,FALSE
9000000238,Burrito,6.95,TRUE
9000000238,Veggie Supreme Pizza,13.26,TRUE
9000000238,Sushi,20.03,TRUE
9000000238,Curry,27.15,TRUE
9000000239,Wrap,21.52,FALSE
9000000239,Paneer Taco,26.11,TRUE
9000000239,Chicken Caesar Salad,12.43,FALSE
9000000239,Grilled Cheese Sandwich,17.37,TRUE
9000000240,Sushi,30.11,TRUE
9000000240,Sushi,25.08,FALSE
9000000240,Arrabbiata Pasta,22.62,TRUE
9000000241,Vegetable Alfredo,21.09,TRUE
9000000241,Wrap,14.57,FALSE
9000000241,Curry,16.31,TRUE
9000000241,Chicken Caesar Salad,9.99,FALSE
9000000242,Wrap,11.02,FALSE
9000000242,Sushi,32.81,FALSE
9000000242,Spicy Veg Ramen,9.45,TRUE
9000000242,Shrimp Scampi,24.96,FALSE
9000000242,Shoyu Chicken Ramen,27.51,FALSE
9000000242,Tofu Ramen,20.04,TRUE
9000000243,Arrabbiata Pasta,17.52,TRUE
9000000243,Paneer Burger,15.44,TRUE
9000000243,Burrito,27.38,FALSE
9000000243,Shoyu Chicken Ramen,6.6,FALSE
9000000244,Burrito,13.44,FALSE
9000000244,Tofu Ramen,19.45,TRUE
9000000244,Chicken Burger,15.39,FALSE
9000000245,Ribeye Steak,34.85,FALSE
9000000245,Chicken Caesar Salad,15.41,FALSE
9000000245,Sushi,12.32,TRUE
9000000246,Ham and Cheese Sandwich,24.93,FALSE
9000000246,Burrito,11.94,FALSE
9000000246,Wrap,14.48,FALSE
9000000246,Tofu Ramen,6.98,TRUE
9000000246,Paneer Sandwich,14.66,TRUE
9000000246,Burrito,9.87,FALSE
9000000247,Chicken Taco,30.63,FALSE
9000000247,Paneer Sandwich,25.63,TRUE
9000000247,Sirloin Steak,14.56,FALSE
9000000247,Curry,19.61,TRUE
9000000247,Tofu Ramen,14.26,TRUE
9000000248,Grilled Cheese Sandwich,8.05,TRUE
9000000248,Caesar Salad,20.91,TRUE
9000000248,Tofu Steak,24.46,TRUE
9000000248,Curry,8.87,TRUE
9000000248,Bacon Cheeseburger,19.41,FALSE
9000000249,Burrito,13.85,TRUE
9000000249,Tofu Ramen,25.28,TRUE
9000000249,Burrito,33.09,FALSE
9000000249,Chicken Caesar Salad,25.56,FALSE
9000000249,Tofu Steak,30.81,TRUE
9000000250,Paneer Sandwich,32.34,TRUE
9000000250,Curry,24.38,FALSE
9000000250,Burrito,5.6,TRUE
9000000250,Chicken Burger,11.57,FALSE
9000000250,Curry,34.23,FALSE
9000000250,Curry,9.41,FALSE
9000000251,Burrito,34.85,FALSE
9000000251,Spicy Beef Ramen,26.22,FALSE
9000000251,Pesto Pasta,17.61,TRUE
9000000251,Beef Burger,20.75,FALSE
9000000252,Grilled Veggie Taco,11.8,TRUE
9000000252,Salmon Avocado Salad,10.92,FALSE
9000000252,Sirloin Steak,20.63,FALSE
9000000252,Beef Burger,23.54,FALSE
9000000253,Wrap,15.62,TRUE
9000000253,Grilled Mushroom Steak,7.1,TRUE
9000000253,Burrito,33.55,FALSE
9000000253,T-Bone Steak,14.79,FALSE
9000000253,Curry,25.06,FALSE
9000000253,Tuna Salad,20.83,FALSE
9000000254,Chicken Alfredo Pasta,23.36,FALSE
9000000254,Sushi,14.05,FALSE
9000000254,Shrimp Scampi,20.9,FALSE
9000000254,Paneer Sandwich,11.04,TRUE
9000000254,Chicken Caesar Salad,19.72,FALSE
9000000255,Meatball Pasta,29.95,FALSE
9000000255,Veggie Supreme Pizza,21.53,TRUE
9000000255,Pepperoni Pizza,23.4,FALSE
9000000255,Tuna Salad,7.75,FALSE
9000000255,Bean Taco,30.21,TRUE
9000000255,Spicy Beef Ramen,7.45,FALSE
9000000256,Curry,29.1,FALSE
9000000256,Curry,25.58,TRUE
9000000256,Black Bean Burger,20.91,TRUE
9000000257,Burrito,22.92,FALSE
9000000257,Sausage Pizza,11.62,FALSE
9000000257,Ribeye Steak,19.01,FALSE
9000000257,Chicken Burger,10.27,FALSE
9000000257,Grilled Cheese Sandwich,15.95,TRUE
9000000258,Chicken Taco,12.7,FALSE
9000000258,Burrito,21.74,FALSE
9000000258,Tofu Steak,26.58,TRUE
9000000259,Burrito,29.25,FALSE
9000000259,Curry,5.04,FALSE
9000000259,Veggie Steak,28.52,TRUE
9000000260,Greek Salad,32.43,TRUE
9000000260,Burrito,10.44,TRUE
9000000260,Burrito,20.48,TRUE
9000000260,Wrap,30.59,TRUE
9000000260,Burrito,28.38,TRUE
9000000261,Salmon Avocado Salad,9.39,FALSE
9000000261,Beef Burger,31.61,FALSE
9000000261,Burrito,11.68,FALSE
9000000262,Caesar Salad,26.49,TRUE
9000000262,Chicken Taco,11.38,FALSE
9000000262,Curry,21.75,TRUE
9000000262,Sushi,7.31,FALSE
9000000262,Ribeye Steak,27.08,FALSE
9000000263,Burrito,30.32,FALSE
9000000263,Burrito,22.85,FALSE
9000000263,Wrap,24.17,TRUE
9000000263,Chicken Caesar Salad,28.42,FALSE
9000000264,Sushi,24.67,TRUE
9000000264,Chicken BBQ Pizza,24.23,FALSE
9000000264,Wrap,10.36,FALSE
9000000264,Curry,25.75,TRUE
9000000264,Pesto Pasta,12.02,TRUE
9000000264,Shoyu Chicken Ramen,30.5,FALSE
9000000265,Tofu Ramen,22.76,TRUE
9000000265,Sausage Pizza,28.98,FALSE
9000000265,Quinoa Salad,32.22,TRUE
9000000265,Salmon Avocado Salad,17.75,FALSE
9000000265,Miso Veg Ramen,17.69,TRUE
9000000265,Veggie Supreme Pizza,19.42,TRUE
9000000266,Vegetable Alfredo,30.78,TRUE
9000000266,Bacon Cheeseburger,24.73,FALSE
9000000266,Greek Salad,24.39,TRUE
9000000266,Pesto Pasta,14.04,TRUE
9000000267,Grilled Veggie Taco,16.4,TRUE
9000000267,Curry,31.61,TRUE
9000000267,Curry,30.92,FALSE
9000000267,Chicken Caesar Salad,31.07,FALSE
9000000267,Veg Club Sandwich,30.69,TRUE
9000000267,Beef Taco,6.06,FALSE
9000000268,Shoyu Chicken Ramen,14.02,FALSE
9000000268,Tuna Salad,28.03,FALSE
9000000268,Veggie Burger,28.75,TRUE
9000000268,Wrap,14.63,FALSE
9000000268,Wrap,13.38,TRUE
9000000269,Margherita Pizza,26.28,TRUE
9000000269,Burrito,8.98,TRUE
9000000269,Black Bean Burger,13.36,TRUE
9000000270,Sushi,6.45,TRUE
9000000270,Grilled Veggie Taco,16.53,TRUE
9000000270,Burrito,6.04,FALSE
9000000270,Spicy Veg Ramen,22.25,TRUE
9000000270,Shoyu Chicken Ramen,9.4,FALSE
9000000271,Veg Club Sandwich,21.54,TRUE
9000000271,Pepperoni Pizza,34.37,FALSE
9000000271,Wrap,14.32,TRUE
9000000272,Greek Salad,22.67,TRUE
9000000272,Chicken BLT,24.93,FALSE
9000000272,Wrap,30.61,TRUE
9000000272,Sushi,29.12,FALSE
9000000273,Caesar Salad,15.31,TRUE
9000000273,Paneer Burger,13.47,TRUE
9000000273,T-Bone Steak,5.08,FALSE
9000000273,Chicken Burger,33.25,FALSE
9000000273,Burrito,9.66,FALSE
9000000274,Ribeye Steak,5.73,FALSE
9000000274,Veggie Burger,34.39,TRUE
9000000274,Paneer Burger,30.78,TRUE
9000000274,Black Bean Burger,18.41,TRUE
9000000274,Burrito,13.35,TRUE
